term,estimate,std.error,conf.low,conf.high
factor(Year)2009,-3.68265188565653,1.12421737690659,-5.88607745518754,-1.47922631612552
factor(Year)2010,-3.19261619549235,1.10806103156907,-5.36437591004003,-1.02085648094467
factor(Year)2011,-3.2439403993711,1.10756145172577,-5.4147209554185,-1.07315984332369
factor(Year)2012,-2.97907970483704,1.10236935540991,-5.1396839391011,-0.818475470572984
factor(Year)2013,-3.09823201887179,1.11319688203773,-5.28005781536803,-0.916406222375553
factor(Year)2014,-2.29991601636009,1.09239427542927,-4.44096945311918,-0.158862579600994
factor(Year)2015,-2.92303194176269,1.10795324915051,-5.09458040665183,-0.751483476873556
factor(Year)2016,-2.12524533868905,1.08248023593945,-4.2468676151068,-0.00362306227129894
factor(Year)2017,-2.38568243995059,1.09007130428385,-4.52218293692755,-0.249181942973636
factor(Year)2018,-2.62115791208449,1.09121596723862,-4.75990190722722,-0.482413916941757
factor(Year)2019,-2.16018554034696,1.10482434106079,-4.3256014580693,0.00523037737537502
factor(Year)2021,-2.95796806698298,1.10337306377363,-5.12053953349092,-0.795396600475039
factor(Year)2022,-2.57283828003069,1.09698420733186,-4.72288781801036,-0.422788742051019
factor(Year)2023,-2.54288688632444,1.09037057563102,-4.67997394436345,-0.405799828285435
factor(Year)2024,-3.03276962545743,1.10610716986887,-5.20069984144195,-0.864839409472911
Pass,0.0374955860357449,0.131357835606791,-0.219961040840699,0.294952212912189
factor(Year)2003,-2.41620787561747,0.680646483260386,-3.75025046901167,-1.08216528222327
factor(Year)2004,-2.35519339074163,0.686666190412287,-3.70103439335103,-1.00935238813222
factor(Year)2005,-2.44941115536246,0.666814855001446,-3.75634425552159,-1.14247805520333
factor(Year)2006,-2.9155289551176,0.677311691885331,-4.24303547752074,-1.58802243271446
factor(Year)2007,-2.73550037479349,0.676628796008157,-4.06166844587218,-1.4093323037148
factor(Year)2008,-3.27000812313483,0.705553407887063,-4.65286739176297,-1.88714885450669
factor(Year)2009,-2.56767496681759,0.672852785000128,-3.88644219231532,-1.24890774131987
factor(Year)2010,-2.44662811439749,0.668468508861742,-3.7568023165657,-1.13645391222928
factor(Year)2011,-2.70080376434557,0.67190868073201,-4.01772057948013,-1.38388694921101
factor(Year)2012,-2.38533708144358,0.672995073009512,-3.70438318631513,-1.06629097657203
factor(Year)2013,-3.02303069028944,0.707187437121319,-4.40909259736641,-1.63696878321247
factor(Year)2014,-2.12669675263354,0.658187595059068,-3.41672073402034,-0.83667277124673
factor(Year)2015,-1.82664831241336,0.654418414749072,-3.10928483614134,-0.544011788685387
factor(Year)2016,-1.76617325400731,0.658058581901921,-3.05594437425257,-0.47640213376204
factor(Year)2017,-2.03954531572475,0.657339968043246,-3.32790797868822,-0.751182652761279
factor(Year)2018,-2.12277376792925,0.659816681753668,-3.41599070056516,-0.829556835293331
factor(Year)2019,-1.6931273548722,0.686191662497528,-3.03803829985902,-0.348216409885377
factor(Year)2021,-2.32241714361075,0.667537870435445,-3.63076732798079,-1.01406695924071
factor(Year)2022,-1.88744977860717,0.663086918789362,-3.18707625805396,-0.587823299160387
factor(Year)2023,-2.15666054805459,0.660750881211598,-3.45170847798242,-0.861612618126751
factor(Year)2024,-2.43548315280865,0.661926123858957,-3.73283451599841,-1.1381317896189
Pass,-0.163344566956782,0.115450384420036,-0.389623162421358,0.0629340285077937
factor(Year)2003,-2.21796787205443,0.72313590751661,-3.63528820671468,-0.800647537394191
factor(Year)2004,-1.78922260675268,0.723608700833673,-3.2074695992865,-0.370975614218865
factor(Year)2005,-2.31842585028686,0.710825701120112,-3.71161862376771,-0.925233076806006
factor(Year)2006,-2.70029469886642,0.725235540509003,-4.1217302385725,-1.27885915916033
factor(Year)2007,-2.47871901324972,0.713231609842388,-3.87662728117632,-1.08081074532311
factor(Year)2008,-2.92491627463684,0.739832538520027,-4.37496140472693,-1.47487114454674
factor(Year)2009,-3.34281081443227,0.756082631767192,-4.82470554203223,-1.86091608683231
factor(Year)2010,-2.53974003063703,0.711810627509788,-3.93486322436907,-1.14461683690499
factor(Year)2011,-2.42651805225609,0.715815749321381,-3.82949114049255,-1.02354496401963
factor(Year)2012,-2.47544035591626,0.719367188781033,-3.88537413758691,-1.06550657424561
factor(Year)2013,-2.29909490041036,0.723770535195056,-3.71765908246395,-0.880530718356773
factor(Year)2014,-1.85086553396978,0.704900180097001,-3.2324444996557,-0.469286568283864
factor(Year)2015,-1.76351584491193,0.704074551230468,-3.14347660775485,-0.383555082069009
factor(Year)2016,-1.64526888505268,0.698687850512247,-3.01467190849239,-0.275865861612969
factor(Year)2017,-1.80218585203562,0.703139745388149,-3.18031442909505,-0.424057274976181
factor(Year)2018,-1.97578597351467,0.707392270033201,-3.36224934572178,-0.589322601307565
factor(Year)2019,-1.97528162417048,0.737325940411602,-3.42041391224435,-0.530149336096617
factor(Year)2021,-2.2775845590575,0.709965955837943,-3.66909226274942,-0.886076855365572
factor(Year)2022,-2.21340757022858,0.715432371617427,-3.61562925197282,-0.811185888484353
factor(Year)2023,-1.97916489215171,0.710640378646719,-3.37199444025918,-0.586335344044231
factor(Year)2024,-2.42062898173242,0.7127512859826,-3.81759583219293,-1.02366213127192
Pass,-0.244251929458543,0.115062115548795,-0.469769531919167,-0.0187343269979197
factor(Year)2003,-2.05388143831219,0.958661028482001,-3.93282252751904,-0.174940349105341
factor(Year)2004,-2.6352853555547,0.972965383688643,-4.54226246578863,-0.72830824532076
factor(Year)2005,-2.63819834062579,0.957182055132019,-4.51424069533258,-0.762155985919002
factor(Year)2006,-2.81962221757679,0.966483318020784,-4.71389471255629,-0.925349722597278
factor(Year)2007,-2.64360625896459,0.955720312980834,-4.51678365170038,-0.770428866228811
factor(Year)2008,-2.56387936123349,0.961810118172021,-4.44899255281686,-0.678766169650116
factor(Year)2009,-2.80215558812802,0.96004982874828,-4.6838186758385,-0.920492500417546
factor(Year)2010,-2.41613055614073,0.947328007627001,-4.27285933263573,-0.559401779645718
factor(Year)2011,-2.8261626180138,0.961903836815243,-4.71145949476257,-0.940865741265029
factor(Year)2012,-2.25805509843631,0.948813865390485,-4.1176961026339,-0.398414094238724
factor(Year)2013,-2.15947073635739,0.952286440510546,-4.02591786272391,-0.29302360999088
factor(Year)2014,-2.0450696677725,0.947894973536878,-3.90290967703132,-0.187229658513668
factor(Year)2015,-2.25264667273926,0.949788049561427,-4.1141970428262,-0.391096302652322
factor(Year)2016,-1.80784024138249,0.942218329494792,-3.65455423276578,0.0388737500007974
factor(Year)2017,-2.28098815688999,0.946830142267474,-4.13674113521118,-0.425235178568808
factor(Year)2018,-2.08123812234089,0.948573184894935,-3.94040740143541,-0.22206884324636
factor(Year)2019,-2.20526215819465,0.976031143837796,-4.11824804790616,-0.292276268483138
factor(Year)2021,-2.93573486969121,0.959810651445539,-4.81692917850239,-1.05454056088002
factor(Year)2022,-2.24544505372268,0.958110437362364,-4.12330700416483,-0.367583103280529
factor(Year)2023,-2.17585889020445,0.950583809608717,-4.03896892132441,-0.312748859084485
factor(Year)2024,-2.41268651130515,0.953322678375268,-4.28116462656594,-0.544208396044368
Pass,-0.196808183306406,0.117237873156951,-0.426590192318105,0.0329738257052932
factor(Year)2003,-3.15651902553753,1.5513554844744,-6.19711990232604,-0.115918148749027
factor(Year)2004,-3.28575382056652,1.55410732579456,-6.33174820723372,-0.239759433899314
factor(Year)2005,-3.51135830566279,1.54767971557047,-6.5447548077841,-0.477961803541479
factor(Year)2006,-3.96219764397654,1.55821876975007,-7.01625031272099,-0.908144975232102
factor(Year)2007,-3.16872205273523,1.53972800385847,-6.18653348628558,-0.150910619184867
factor(Year)2008,-3.57293010308592,1.5518927430615,-6.61458398735552,-0.531276218816314
factor(Year)2009,-3.72263750484594,1.55365364991642,-6.76774270313132,-0.677532306560551
factor(Year)2010,-3.11249332534082,1.5411679177532,-6.13312693826568,-0.0918597124159648
factor(Year)2011,-3.3418931030973,1.54614728182548,-6.37228609026973,-0.311500115924862
factor(Year)2012,-2.86802607106132,1.53785727566871,-5.88217094473487,0.146118802612225
factor(Year)2013,-3.24850335362971,1.5507303528432,-6.28787899493548,-0.209127712323947
factor(Year)2014,-2.79043151309749,1.53964922902504,-5.80808855081143,0.227225524616439
factor(Year)2015,-2.99316001053786,1.54104750273919,-6.01355761437206,0.0272375932963289
factor(Year)2016,-2.57011659680333,1.53973631489742,-5.58794431969069,0.447711126084037
factor(Year)2017,-2.5451262596011,1.53692955631758,-5.55745283675869,0.467200317556479
factor(Year)2018,-3.01119394569284,1.54488819650575,-6.03911917098515,0.0167312795994721
factor(Year)2019,-2.35167598668674,1.54637797187423,-5.38252111804633,0.679169144672855
factor(Year)2021,-3.18330270336047,1.54059152203052,-6.20280660142804,-0.163798805292893
factor(Year)2022,-3.16437762684937,1.54822225077391,-6.19883747842977,-0.12991777526898
factor(Year)2023,-3.15201049647812,1.54130297021527,-6.17290880736465,-0.131112185591581
factor(Year)2024,-2.93008676610878,1.54241266988669,-5.95316004838496,0.0929865161673997
Pass,-0.188212834049894,0.118129803270817,-0.419742993961497,0.0433173258617102
factor(Year)2003,-2.48250886142228,1.34710202442107,-5.12278031278857,0.157762589944007
factor(Year)2004,-2.56786594467679,1.33755830485714,-5.18943204941923,0.0537001600656453
factor(Year)2005,-2.71926282478059,1.33154313818713,-5.3290394194888,-0.109486230072383
factor(Year)2006,-3.40299185317052,1.35140970345282,-6.05170620029599,-0.754277506045038
factor(Year)2007,-2.51995227312545,1.33088127231338,-5.12843163455852,0.0885270883076199
factor(Year)2008,-3.68527922653791,1.35546295936957,-6.34193780928035,-1.02862064379547
factor(Year)2009,-3.49840861307216,1.35395318217893,-6.15210808689626,-0.844709139248071
factor(Year)2010,-2.83667516687845,1.32764280638869,-5.43880725173396,-0.234543082022941
factor(Year)2011,-2.89501607596486,1.33399426492694,-5.50959679080464,-0.280435361125085
factor(Year)2012,-3.03034839945796,1.3374830968151,-5.65176709914666,-0.40892969976926
factor(Year)2013,-3.05527535529361,1.3457900084388,-5.69297530258751,-0.417575407999704
factor(Year)2014,-2.25237747582899,1.33045200576172,-4.86001549028104,0.355260538623064
factor(Year)2015,-2.57768750044094,1.32512475564594,-5.17488429652941,0.0195092956475338
factor(Year)2016,-1.96776599043878,1.32320916647421,-4.56120830074149,0.625676319863939
factor(Year)2017,-2.20683145035747,1.33176041010159,-4.81703389019288,0.403370989477941
factor(Year)2018,-2.67775262388143,1.33717815590681,-5.29857365037246,-0.0569315973903972
factor(Year)2019,-2.04427200223511,1.34728493356125,-4.68490194892859,0.596357944458374
factor(Year)2021,-2.53146451135047,1.33008236154015,-5.13837803644115,0.0754490137402031
factor(Year)2022,-2.85691998750529,1.34164365354572,-5.48649322854163,-0.227346746468944
factor(Year)2023,-2.47253807053816,1.33473249656853,-5.08856569280771,0.143489551731403
factor(Year)2024,-2.88471415624587,1.3352833957999,-5.50182152116802,-0.267606791323727
Pass,-0.242695349657204,0.11817460567739,-0.47431332067211,-0.0110773786422982
factor(Year)2003,-2.77775102053497,1.05891172006647,-4.85317985467261,-0.702322186397334
factor(Year)2004,-2.53251762527906,1.06931616699324,-4.62833880067222,-0.436696449885897
factor(Year)2005,-2.83893890977845,1.04997293335032,-4.89684804388695,-0.781029775669952
factor(Year)2006,-3.62058705043445,1.07793899167098,-5.73330865164098,-1.50786544922791
factor(Year)2007,-2.92619870446933,1.04802071099842,-4.98028155307828,-0.872115855860374
factor(Year)2008,-3.57349458671898,1.06917465666674,-5.66903840696876,-1.47795076646919
factor(Year)2009,-2.89756035976838,1.05015717790951,-4.95583060657723,-0.839290112959523
factor(Year)2010,-2.91699104050894,1.0441736608845,-4.9635338094479,-0.870448271569989
factor(Year)2011,-3.02434577817719,1.04700520021702,-5.0764382622287,-0.972253294125673
factor(Year)2012,-2.71910144328942,1.04740446027209,-4.77197646266932,-0.666226423909515
factor(Year)2013,-2.35761483349545,1.05664815508584,-4.42860716179439,-0.286622505196513
factor(Year)2014,-2.46521380746596,1.0471964007285,-4.5176810376338,-0.412746577298121
factor(Year)2015,-2.22841422935985,1.04101048250378,-4.26875728259592,-0.188071176123788
factor(Year)2016,-2.04766722976163,1.03797106077976,-4.08205312588479,-0.0132813336384747
factor(Year)2017,-2.1966799664798,1.04450259047641,-4.24386742557235,-0.149492507387254
factor(Year)2018,-2.31844595881442,1.0456544166662,-4.36789095575541,-0.269000961873433
factor(Year)2019,-2.42507854783696,1.05778458106526,-4.49829823012666,-0.351858865547266
factor(Year)2021,-2.9809124625246,1.05352220396783,-5.04577803921481,-0.916046885834378
factor(Year)2022,-2.22008480425344,1.04682549732438,-4.27182507710744,-0.168344531399429
factor(Year)2023,-2.18932455787546,1.04343068094115,-4.23441111288422,-0.144238002866699
factor(Year)2024,-2.71420990620318,1.05012284526922,-4.77241286227357,-0.65600695013278
Pass,-0.164567805631847,0.112352883357674,-0.384775410572118,0.0556397993084237
factor(Year)2003,-2.65471495882435,1.4436552394436,-5.48422723422636,0.174797316577663
factor(Year)2004,-2.97980768843929,1.44808602228814,-5.81800413863991,-0.141611238238663
factor(Year)2005,-3.10741081093558,1.43987044923624,-5.92950503384212,-0.285316588029037
factor(Year)2006,-3.91599358919784,1.45990734150178,-6.77735939930695,-1.05462777908872
factor(Year)2007,-3.29357508084818,1.44017107298892,-6.11625851548286,-0.470891646213499
factor(Year)2008,-3.65363854797933,1.45573991173983,-6.5068363458469,-0.800440750111754
factor(Year)2009,-3.8165969362367,1.45475808842132,-6.66787039576082,-0.965323476712575
factor(Year)2010,-3.52344795305004,1.44591131529745,-6.35738205587197,-0.689513850228104
factor(Year)2011,-3.40285724497062,1.4451145115606,-6.23522964116559,-0.570484848775647
factor(Year)2012,-3.09957979415553,1.44277686370494,-5.92737048474486,-0.2717891035662
factor(Year)2013,-2.86683187434965,1.44566267360068,-5.70027864840087,-0.0333851002984273
factor(Year)2014,-2.57446358918235,1.43769319578071,-5.39229047373083,0.243363295366138
factor(Year)2015,-2.31166020879601,1.43414435538927,-5.12253149399038,0.499211076398362
factor(Year)2016,-2.58114305692134,1.4344651461458,-5.39264308044509,0.230356966602413
factor(Year)2017,-2.55171422957096,1.4335911766762,-5.36150130441071,0.258072845268785
factor(Year)2018,-2.69505610507728,1.43539158711244,-5.50837191952945,0.118259709374887
factor(Year)2019,-2.3951803438321,1.4525664035314,-5.24215817990651,0.451797492242322
factor(Year)2021,-3.056520729323,1.43955573296363,-5.87799811966986,-0.235043338976126
factor(Year)2022,-3.02559234905095,1.4388481653652,-5.84568293238827,-0.205501765713626
factor(Year)2023,-2.91752074059223,1.43966311675532,-5.73920859930334,-0.0958328818811212
factor(Year)2024,-2.96926827589905,1.43737560260777,-5.78647268926684,-0.152063862531257
Pass,-0.0932157514055934,0.115069641247644,-0.31874810396492,0.132316601153733
factor(Year)2003,-2.59415297190519,0.985620811483036,-4.52593426482508,-0.662371678985299
factor(Year)2004,-2.29210942762873,0.982243891909646,-4.21727207980609,-0.366946775451373
factor(Year)2005,-2.5860127138992,0.980559420860869,-4.50787386348796,-0.664151564310442
factor(Year)2006,-3.83925327117549,1.02301807712543,-5.84433185787476,-1.83417468447623
factor(Year)2007,-2.56148879024902,0.968624171004916,-4.45995727997362,-0.663020300524418
factor(Year)2008,-3.05940139066391,0.988509047879419,-4.99684352289955,-1.12195925842827
factor(Year)2009,-3.91668696206785,1.03038469311859,-5.93620385080164,-1.89717007333406
factor(Year)2010,-2.5106436926794,0.970789459315456,-4.41335606950881,-0.607931315849997
factor(Year)2011,-2.88846793047178,0.976127490161071,-4.80164265550696,-0.975293205436605
factor(Year)2012,-2.79250361338797,0.977796788401978,-4.70895010285477,-0.87605712392116
factor(Year)2013,-2.66502486874251,0.975544673975993,-4.57705729504532,-0.752992442439693
factor(Year)2014,-2.29965936065724,0.971021331569603,-4.20282619875379,-0.396492522560695
factor(Year)2015,-2.0891728739789,0.967500833878959,-3.98543966339413,-0.192906084563676
factor(Year)2016,-2.59466846743964,0.971515705756344,-4.49880426113709,-0.690532673742197
factor(Year)2017,-1.85250045805932,0.964643789928811,-3.74316754423001,0.0381666281113695
factor(Year)2018,-2.19688534682514,0.967137417502583,-4.09243985323128,-0.301330840418998
factor(Year)2019,-2.02342941892365,0.991329972695525,-3.96640046220195,-0.0804583756453485
factor(Year)2021,-2.46857746992154,0.973614946757681,-4.37682770037647,-0.560327239466599
factor(Year)2022,-2.20525064512579,0.973606290823485,-4.11348391026145,-0.297017379990135
factor(Year)2023,-2.43361826491847,0.971613107509804,-4.33794496254473,-0.52929156729221
factor(Year)2024,-2.19167622005438,0.969797218728841,-4.09244384107002,-0.290908599038734
Pass,-0.271923000894862,0.117552638656752,-0.502321938949747,-0.0415240628399766
factor(Year)2003,-3.11924174619151,1.43527079665309,-5.93232081569368,-0.306162676689338
factor(Year)2004,-2.9346274054805,1.43004345094354,-5.7374610656572,-0.131793745303799
factor(Year)2005,-2.68459344136858,1.42142640656409,-5.47053800490838,0.101351122171221
factor(Year)2006,-3.52963357070761,1.43777509413002,-6.34762097307114,-0.711646168344074
factor(Year)2007,-2.78901574250602,1.42071492844171,-5.57356583455018,-0.00446565046186143
factor(Year)2008,-3.2346658877055,1.43142765107352,-6.04021253028435,-0.429119245126638
factor(Year)2009,-3.60676417265636,1.44102518503418,-6.43112163613852,-0.782406709174199
factor(Year)2010,-2.86169499211052,1.41927355661706,-5.64342004729003,-0.0799699369310196
factor(Year)2011,-3.0981393145416,1.423361843979,-5.88787726570896,-0.308401363374248
factor(Year)2012,-2.84396940930194,1.42162969251787,-5.63031240598973,-0.057626412614161
factor(Year)2013,-2.89674722918718,1.42589022147376,-5.6914407091836,-0.102053749190768
factor(Year)2014,-2.43721167409286,1.41884530391228,-5.21809736939473,0.343674021208997
factor(Year)2015,-2.32682523290564,1.41688699564983,-5.10387271454247,0.450222248731189
factor(Year)2016,-2.36628082014112,1.41860353956599,-5.14669266603149,0.414131025749255
factor(Year)2017,-2.34781602326166,1.41823910299213,-5.12751358659262,0.431881540069297
factor(Year)2018,-2.74000557516323,1.42157763269249,-5.52624653646822,0.0462353861417526
factor(Year)2019,-2.55373817253269,1.44539773571099,-5.38666567786197,0.279189332796591
factor(Year)2021,-2.66255872969716,1.42088428605667,-5.44744075656714,0.12232329717283
factor(Year)2022,-2.90901255984266,1.42907676438105,-5.70995154917256,-0.10807357051277
factor(Year)2023,-2.54005773554237,1.41964096189068,-5.32250289182589,0.242387420741159
factor(Year)2024,-2.96362585698936,1.42208528673878,-5.75086180194168,-0.176389912037039
Pass,-0.183938165895669,0.113475035413008,-0.406345148449573,0.0384688166582346
factor(Year)2003,-2.49950616412912,0.857595386641676,-4.1803622352545,-0.818650093003729
factor(Year)2004,-2.64303387907595,0.867634918721847,-4.34356707150011,-0.942500686651792
factor(Year)2005,-2.73314286121684,0.846474557662925,-4.39220250806565,-1.07408321436804
factor(Year)2006,-3.04727756001099,0.856697650007485,-4.72637409966576,-1.36818102035622
factor(Year)2007,-3.36494032712189,0.860688797319684,-5.05185937176557,-1.67802128247821
factor(Year)2008,-3.05660398642134,0.860935391545175,-4.74400634686578,-1.36920162597691
factor(Year)2009,-3.28160220745,0.856486060478851,-4.96028403924914,-1.60292037565086
factor(Year)2010,-2.71584278820222,0.845021708636153,-4.37205490328358,-1.05963067312086
factor(Year)2011,-2.85171029509784,0.847426222936123,-4.51263517160745,-1.19078541858822
factor(Year)2012,-2.70151308306855,0.844791603046411,-4.35727419948137,-1.04575196665572
factor(Year)2013,-2.73667895904533,0.86041439555402,-4.42306018611101,-1.05029773197965
factor(Year)2014,-2.03605550306011,0.836942248342682,-3.67643216695174,-0.395678839168475
factor(Year)2015,-2.10563389569372,0.8391700228318,-3.7503769173497,-0.460890874037738
factor(Year)2016,-1.94193202485044,0.829680684304525,-3.56807628475585,-0.315787764945023
factor(Year)2017,-2.09480691374974,0.834773938449725,-3.73093376834386,-0.458680059155621
factor(Year)2018,-2.45005757000526,0.841089109595503,-4.09856193260131,-0.801553207409214
factor(Year)2019,-1.98812809292772,0.858177611389169,-3.67012530358911,-0.306130882266343
factor(Year)2021,-2.81494958907452,0.850706592474739,-4.4823038717358,-1.14759530641324
factor(Year)2022,-2.35895900371909,0.845031850476125,-4.01519099644153,-0.702727010996646
factor(Year)2023,-2.48877954615801,0.838566352182855,-4.13233939508353,-0.84521969723248
factor(Year)2024,-2.59865826535357,0.843695003054594,-4.25227008527698,-0.945046445430155
Pass,-0.11094900978371,0.112102281404779,-0.330665443921851,0.108767424354432
factor(Year)2003,-2.430213480966,0.682266248287857,-3.76743075547746,-1.09299620645454
factor(Year)2004,-2.58853085959789,0.697603303482764,-3.95580820992027,-1.2212535092755
factor(Year)2005,-2.3209674796023,0.671056708186005,-3.63621445923087,-1.00572049997372
factor(Year)2006,-3.06631099002099,0.68708209061175,-4.41296714204251,-1.71965483799948
factor(Year)2007,-2.72336788779628,0.680597428907376,-4.05731433642529,-1.38942143916726
factor(Year)2008,-3.2061715269971,0.701010888383966,-4.5801276210001,-1.8322154329941
factor(Year)2009,-2.77813143676023,0.68408072458087,-4.1189050194568,-1.43735785406366
factor(Year)2010,-2.39648784897065,0.672044548252804,-3.71367095955263,-1.07930473838866
factor(Year)2011,-2.64621318142599,0.676611604237487,-3.97234755725333,-1.32007880559865
factor(Year)2012,-2.51668455290254,0.677726513818946,-3.84500411135556,-1.18836499444952
factor(Year)2013,-2.96463083816389,0.701566158348243,-4.33967524129857,-1.58958643502921
factor(Year)2014,-2.15147313959091,0.667980566045875,-3.46069099141351,-0.842255287768319
factor(Year)2015,-1.99152557969569,0.663792237283765,-3.29253445798914,-0.690516701402247
factor(Year)2016,-1.91271800833808,0.666820956830156,-3.21966306786173,-0.605772948814439
factor(Year)2017,-2.00838953832869,0.66490320572407,-3.3115758747531,-0.705203201904289
factor(Year)2018,-2.12195092535928,0.66801170057242,-3.43122979973258,-0.812672050985987
factor(Year)2019,-1.97696296554642,0.694467218573111,-3.33809370239342,-0.615832228699419
factor(Year)2021,-2.49211463526022,0.674937425760667,-3.8149676815693,-1.16926158895114
factor(Year)2022,-2.04549683124882,0.671257311076146,-3.36113698531726,-0.729856677180372
factor(Year)2023,-2.19289773618261,0.667477352234791,-3.50112930705896,-0.884666165306268
factor(Year)2024,-2.44145716745353,0.667542945770647,-3.74981729929777,-1.13309703560929
Pass,-0.173855803838832,0.105718735528823,-0.38106071796644,0.0333491102887749
factor(Year)2003,-2.42593618194984,0.847206454868692,-4.08643032096234,-0.765442042937345
factor(Year)2004,-2.11358592076026,0.848643651026003,-3.77689691247981,-0.450274929040721
factor(Year)2005,-2.54213877613427,0.839517003748922,-4.18756186789113,-0.896715684377404
factor(Year)2006,-2.87043768583403,0.848914325180076,-4.5342791891471,-1.20659618252095
factor(Year)2007,-2.65734267356673,0.839726566624673,-4.30317650101256,-1.0115088461209
factor(Year)2008,-3.31448409802928,0.863842665784891,-5.00758461127674,-1.62138358478182
factor(Year)2009,-3.30838470778599,0.860948447344834,-4.99581265712754,-1.62095675844443
factor(Year)2010,-2.88031415951822,0.841434800323792,-4.5294960634915,-1.23113225554494
factor(Year)2011,-2.72640327253284,0.843991281087307,-4.38059578672979,-1.0722107583359
factor(Year)2012,-2.75425633619517,0.845471776367467,-4.41135056782051,-1.09716210456983
factor(Year)2013,-2.41039223388383,0.847537160495564,-4.07153454401448,-0.749249923753184
factor(Year)2014,-2.09965225791274,0.835003105133749,-3.736228270954,-0.463076244871477
factor(Year)2015,-1.93323304013334,0.832433927911689,-3.56477355834947,-0.301692521917221
factor(Year)2016,-1.60008114025617,0.827562551970566,-3.22207393707254,0.0219116565601905
factor(Year)2017,-1.97317427665984,0.832406493252022,-3.60466102393109,-0.341687529388599
factor(Year)2018,-2.17516934098124,0.834728662906584,-3.81120745714142,-0.539131224821058
factor(Year)2019,-2.2293912764274,0.856724602437763,-3.90854064187481,-0.550241910979985
factor(Year)2021,-2.50549402257868,0.839262349788774,-4.15041800174513,-0.860570043412226
factor(Year)2022,-2.20773383236388,0.839666458689669,-3.85344985042192,-0.562017814305838
factor(Year)2023,-2.28367492670751,0.839442813468089,-3.92895260818594,-0.638397245229082
factor(Year)2024,-2.49685481924243,0.83793311053359,-4.13917353734188,-0.85453610114297
Pass,-0.208450746420435,0.102668416876194,-0.409677145847519,-0.00722434699335017
factor(Year)2003,-2.09193411985061,0.802870911766527,-3.66553219114783,-0.518336048553377
factor(Year)2004,-2.50441804140121,0.812870840899955,-4.09761561364791,-0.911220469154516
factor(Year)2005,-2.57987337868857,0.802350641660905,-4.15245173931654,-1.00729501806059
factor(Year)2006,-2.89497884772285,0.810866014520357,-4.48424703247028,-1.30571066297542
factor(Year)2007,-2.59842698910317,0.800755477625223,-4.16787888567178,-1.02897509253457
factor(Year)2008,-2.65596310885991,0.811605347500885,-4.24668035962176,-1.06524585809806
factor(Year)2009,-2.99527469715479,0.81247412703877,-4.5876947245214,-1.40285466978819
factor(Year)2010,-2.37522879641626,0.794132118996541,-3.93169914861596,-0.818758444216566
factor(Year)2011,-2.43973064639741,0.800326741787435,-4.00834223616506,-0.871119056629746
factor(Year)2012,-2.14937952669344,0.794877985721115,-3.70731175081056,-0.591447302576308
factor(Year)2013,-2.28632966016618,0.800278305693609,-3.85484631693439,-0.717813003397967
factor(Year)2014,-2.01127509180975,0.791387635675696,-3.56236635554442,-0.460183828075079
factor(Year)2015,-2.1481057613213,0.79364145908569,-3.70361443776707,-0.592597084875528
factor(Year)2016,-1.85589438266276,0.788886428700959,-3.40208337080906,-0.309705394516453
factor(Year)2017,-2.07381738557659,0.791166074050346,-3.62447439650521,-0.523160374647961
factor(Year)2018,-2.00944255134447,0.795372827809605,-3.56834464813307,-0.450540454555864
factor(Year)2019,-2.42533633769719,0.828404167960851,-4.04897867154333,-0.801694003851057
factor(Year)2021,-2.55530526894814,0.801359759697558,-4.12594153661503,-0.984669001281259
factor(Year)2022,-2.27264507636917,0.804196779070574,-3.84884179983061,-0.696448352907728
factor(Year)2023,-1.98579761459816,0.796835970873168,-3.54756741909558,-0.424027810100742
factor(Year)2024,-2.21211777352892,0.793286191036623,-3.76693013739367,-0.657305409664183
Pass,-0.222728087455967,0.106548233683179,-0.431558788091354,-0.0138973868205793
factor(Year)2003,-2.72490554203089,1.06948255930865,-4.82105284036957,-0.628758243692208
factor(Year)2004,-2.77867602077066,1.07563274156905,-4.88687745483809,-0.670474586703238
factor(Year)2005,-3.01128343705742,1.06511077744128,-5.09886220038777,-0.923704673727057
factor(Year)2006,-3.59569545732791,1.07716293925875,-5.70689602375636,-1.48449489089946
factor(Year)2007,-2.92401443946434,1.06060923732764,-5.00277034629702,-0.845258532631665
factor(Year)2008,-3.12827335760729,1.07136102987663,-5.22810239060524,-1.02844432460935
factor(Year)2009,-3.22917734155392,1.07293871705808,-5.33209858460637,-1.12625609850147
factor(Year)2010,-2.70395905052667,1.05962946672056,-4.78079464225635,-0.627123458796988
factor(Year)2011,-3.00021281802169,1.06630677752111,-5.09013569843402,-0.910289937609354
factor(Year)2012,-2.64201930740499,1.05928871553422,-4.71818703908175,-0.565851575728232
factor(Year)2013,-2.83397038615087,1.0720671033549,-4.93518329773666,-0.732757474565081
factor(Year)2014,-2.42292139755301,1.05960792960636,-4.49971477731452,-0.346128017791492
factor(Year)2015,-2.68824469014852,1.06135399285032,-4.76846029098292,-0.608029089314117
factor(Year)2016,-2.07368009431634,1.05586826082767,-4.14314385795752,-0.00421633067516547
factor(Year)2017,-2.12748426615497,1.05467596235496,-4.19461116773081,-0.0603573645791298
factor(Year)2018,-2.47197220582703,1.06132987862169,-4.5521405436418,-0.39180386801225
factor(Year)2019,-1.90454451689567,1.06822148498162,-3.99822015497154,0.189131121180201
